sku,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,configurable_variations
1140659762,Default,Simple,#VALUE!,base,"CAHIER DE BROUILLON PIQUE CALLIGRAPHE 96P 17x22 CM 56G SEYES ""CALLIGRAPHE"" REF:2196C","Compas à bague, bonne rigidité, branches en métal, coloris assorrtis.","Réglure Clairefontaine Seyès tricolore pour un meilleur confort d'écriture !
Tables de calcul au verso sur la couverture.",1015,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=CALLIGRAPHE,techno_ref=7272C",9999,,
1140659682,Default,Simple,"Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE",base,"CALCULATRICE GRAPHIQUE ""CASIO"" REF: FX-7400GII ""CASIO"" REF:FX-7400GII",,Indexage central avec 2 sections pour 2 matières différentes = sac plus léger !,284,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=FX-7400GII",,,
1140659681,Default,Simple,"Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE",base,"CALCULATRICE GRAPHIQUE ""CASIO"" REF: GRAPH 35+E ""CASIO"" REF:GRAPH 35+E",,Indexage central avec 2 sections pour 2 matières différentes = sac plus léger !,561,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=GRAPH 35+E",,,
1140659680,Default,Simple,"Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE",base,"CALCULATRICE GRAPHIQUE ""CASIO"" REF: FX-9750GII ""CASIO"" REF:FX-9750GII",,Indexage central avec 3 sections pour 3 matières différentes = sac plus léger !,451,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=FX-9750GII",,,
1140659677,Default,Simple,"Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE",base,"CALCULATRICE GRAPHIQUE ""CASIO"" REF: FX-9860GII ""CASIO"" REF:FX-9860GII",,Indexage central avec 3 sections pour 3 matières différentes = sac plus léger !,405,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=FX-9860GII",,,
1140659678,Default,Simple,"Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE",base,"CALCULATRICE SCIENTIFIQUE 552 FONCTIONS CLASSWIZ ""CASIO"" REF: FX-991EX ""CASIO"" REF:FX-991EX",,Indexage central avec 3 sections pour 3 matières différentes = sac plus léger !,66,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=FX-991EX",,,
1140659679,Default,Simple,"Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE",base,"CALCULATRICE SCIENTIFIQUE NON PROGRAMMABLE SPECIALE COLLÈGE ""CASIO"" REF: FX-92SPECOL ""CASIO"" REF:FX-92SPECOL",,Indexage central avec 4 sections pour 4 matières différentes = sac plus léger !,168,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=FX-92SPECOL",,,
1140659676,Default,Simple,"Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE",base,"CALCULATRICE SCIENTIFIQUE 275 FONCTIONS CLASSWIZ ""CASIO"" REF: FX-82ARX ""CASIO"" REF:FX-82ARX",,Indexage central avec 4 sections pour 4 matières différentes = sac plus léger !,72,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=FX-82ARX",,,
1140659666,Default,Simple,"Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE",base,"CALCULATRICE SCIENTIFIQUE 417 FONCTIONS ""CASIO"" REF: FX-991ESPLUS ""CASIO"" REF:FX-991ESPLUS",,"Couverture souple et résistante en polypropylène, plus besoin de protège-cahier !",255.5,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=FX-991ESPLUS",,,
1140659667,Default,Simple,"Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE",base,"CALCULATRICE SCIENTIFIQUE 252 FONCTIONS ""CASIO"" REF: FX-82ESPLUSBK ""CASIO"" REF:FX-82ESPLUSBK",,"Couverture souple et résistante en polypropylène, plus besoin de protège-cahier !",468,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=FX-82ESPLUSBK",,,
1140671617,Default,Configurable,"Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE",base,"CALCULATRICE SCIENTIFIQUE 401 FONCTIONS ""CASIO"" REF: FX-570MS ""CASIO"" REF:FX-570MS",,"Couverture souple et résistante en polypropylène, plus besoin de protège-cahier !",99,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=FX-570MS",,,"sku=1140659600,type=5X5|sku=1140659601,type=SEYES"
1140659600,Default,Virtuel,"Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE",base,"CALCULATRICE SCIENTIFIQUE 240 FONCTIONS ""CASIO"" REF: FX-82MS ""CASIO"" REF:FX-82MS",,"Couverture souple et résistante en polypropylène, plus besoin de protège-cahier !",82,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=FX-82MS",,,
1140659601,Default,Virtuel,"Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES DE POCHE,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES DE POCHE,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE",base,"CALCULATRICE DE POCHE BLEU ""CASIO"" REF: HL-815L-BU-S-DP ""CASIO"" REF:HL-815L-BU-S-DP",,"Couverture souple et résistante en polypropylène, plus besoin de protège-cahier !",141,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=HL-815L-BU-S-DP,color=BLEU",,,
1140659592,Default,Simple,"Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES DE POCHE,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES DE POCHE,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE",base,"CALCULATRICE DE POCHE ROSE ""CASIO"" REF: HL-815L-PK-S-DP ""CASIO"" REF:HL-815L-PK-S-DP",,"Couverture carte rigide, ultra-résistante, pour un cahier qui dure longtemps.",50,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=HL-815L-PK-S-DP,color=ROSE",,,
1140659594,Default,Simple,"Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES DE POCHE,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES DE POCHE,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE",base,"CALCULATRICE DE POCHE BLANC ""CASIO"" REF: HL-815L-WE-W-DP ""CASIO"" REF:HL-815L-WE-W-DP",,"Couverture carte rigide, ultra-résistante, pour un cahier qui dure longtemps.",50,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=HL-815L-WE-W-DP,color=BLANC",,,
1140659599,Default,Simple,"Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES DE POCHE,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES DE POCHE,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE",base,"CALCULATRICE DE POCHE NOIR ""CASIO"" REF: HL-4A-W ""CASIO"" REF:HL-4A-W",,"Couverture carte rigide, ultra-résistante, pour un cahier qui dure longtemps.",50,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=HL-4A-W",,,
1140659591,Default,Simple,"Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES DE POCHE,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES DE POCHE,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE",base,"CALCULATRICE DE POCHE ""CASIO"" REF: LC-403TV ""CASIO"" REF:LC-403TV",,"Couverture carte rigide, ultra-résistante, pour un cahier qui dure longtemps.",,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=LC-403TV",,,
1140659781,Default,Simple,"Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES DE BUREAU,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits",base,"CALCULATRICE DE BUREAU VERIFICATRICE ""CASIO"" REF: DJ-220DPLUS-WA ""CASIO"" REF:DJ-220DPLUS-WA",,Dos toilé pour une meilleure tenue et une parfaite ouverture à plat.,158,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=DJ-220DPLUS-WA",,,
1140660004,Default,Simple,"Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES DE BUREAU,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits",base,"CALCULATRICE DE BUREAU AVEC CLAVIER AMOVIBLE ET LAVABLE ""CASIO"" REF: WD-320MT-S ""CASIO"" REF:WD-320MT-S",,Dos toilé pour une meilleure tenue et une parfaite ouverture à plat.,158,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=WD-320MT-S",,,
1140659760,Default,Simple,"Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES DE BUREAU,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits",base,"CALCULATRICE DE BUREAU 159x207.5mm 12 CHIFFRES ""CASIO"" REF: GX-12B-BK-W-DC ""CASIO"" REF:GX-12B-BK-W-DC",,Dos toilé pour une meilleure tenue et une parfaite ouverture à plat.,,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=GX-12B-BK-W-DC,dimension=159x207.5 mm,capacity=12 CHIFFRES",,,
1140659779,Default,Simple,"Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES DE BUREAU,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits",base,"CALCULATRICE DE BUREAU 129x175.5mm 12 CHIFFRES ""CASIO"" REF: DX-12B-BK-W-DC ""CASIO"" REF:DX-12B-BK-W-DC",,Dos toilé pour une meilleure tenue et une parfaite ouverture à plat.,270,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=DX-12B-BK-W-DC,dimension=129x175.5 mm,capacity=12 CHIFFRES",,,
1140659729,Default,Simple,"Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES DE BUREAU,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits",base,"CALCULATRICE POUR ENTREPÔTS ""CASIO"" REF: MP-12R-W ""CASIO"" REF:MP-12R-W",,"Découvrez le Cahier de Dessin CALLIGRAPHE idéal pour les artistes en herbe et les passionnés de dessin.
Ce cahier au papier lisse de haute qualité est parfait pour donner vie à vos croquis et illustrations",266,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=MP-12R-W",,,
1140659727,Default,Simple,"Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES IMPRIMANTES & RUBANS,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits",base,"CALCULATRICE A RUBAN ""CASIO"" REF: FR-2650RC-D-DC ""CASIO"" REF:FR-2650RC-D-DC",,"Découvrez le Cahier de Dessin CALLIGRAPHE idéal pour les artistes en herbe et les passionnés de dessin.
Ce cahier au papier lisse de haute qualité est parfait pour donner vie à vos croquis et illustrations",220,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=FR-2650RC-D-DC",,,
1140659693,Default,Simple,"Default Category/Tous les produits/BUREAUTIQUE/EQUIPEMENT ELECTRONIQUE/ETIQUETEUSE ELECTRONIQUES,Default Category/Tous les produits/BUREAUTIQUE/EQUIPEMENT ELECTRONIQUE,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits,Default Category/Tous les produits/BRICOLAGE/EQUIPEMENT ELECTRONIQUE/ETIQUETEUSE ELECTRONIQUES,Default Category/Tous les produits/BRICOLAGE/EQUIPEMENT ELECTRONIQUE,Default Category/Tous les produits/BRICOLAGE",base,"ETIQUETEUSE ELECTRONIQUE ""CASIO"" REF: KL-HD1 ""CASIO"" REF:KL-HD1",,Pages blanches pour le dessin et le coloriage.,,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=KL-HD1",,,
1140659692,Default,Simple,"Default Category/Tous les produits/SCOLAIRE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/SCOLAIRE/CALCULATRICES,Default Category/Tous les produits/SCOLAIRE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES/CALCULATRICES SCIENTIFIQUES,Default Category/Tous les produits/BUREAUTIQUE/CALCULATRICES,Default Category/Tous les produits/BUREAUTIQUE",base,"CALCULATRICE FINANCIERE ""CASIO"" REF: FC-100V ""CASIO"" REF:FC-100V",,Pages blanches pour le dessin et le coloriage.,266,2,,"Catalog, Search",France,"mgs_brand=CASIO,techno_ref=FC-100V",,,
1140659691,Default,Simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFAÇABLE FRIXION BALL 0.7mm ""PILOT"" ""PILOT"" REF:",,Pages blanches pour le dessin et le coloriage.,270,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=",,,
1140659675,Default,Simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm BLEU ""PILOT"" REF: BL-FR7-L ""PILOT"" REF:BL-FR7-L",,"Pages blanches pour le dessin et le coloriage.Papier Vélin Surfin 90 g.
Couverture souple et résistante en polypropylène, plus besoin de protège-cahier !",,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-FR7-L,color=BLEU",,,
1140659827,Default,Simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm NOIR ""PILOT"" REF: BL-FR7-B-E ""PILOT"" REF:BL-FR7-B-E",,8 portées musicales avec lignes par page. Couverture carte offset. Papier Vélin Surfin 70 g.,551,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-FR7-B-E,color=NOIR",,,
1140659826,Default,Simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm ROUGE ""PILOT"" REF: BL-FR7-R ""PILOT"" REF:BL-FR7-R",,8 portées musicales avec lignes par page. Couverture carte offset. Papier Vélin Surfin 70 g.,552,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-FR7-R,color=ROUGE",,,
1140659772,Default,Simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm VERT ""PILOT"" REF: BL-FR7-G ""PILOT"" REF:BL-FR7-G",,Lignage tricolore spécial pour l'apprentissage de l'écriture. Tableau de calligraphie au verso sur la couverture. Papier Vélin Surfin 70 g.,230,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-FR7-G,color=VERT",,,
1140659773,Default,Simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm BLEU TURQUOISE ""PILOT"" REF: BL-FR7-LB ""PILOT"" REF:BL-FR7-LB",,Lignage tricolore spécial pour l'apprentissage de l'écriture. Tableau de calligraphie au verso sur la couverture. Papier Vélin Surfin 70 g.,49,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-FR7-LB,color=BLEU TURQUOISE",,,
1140659788,Default,Simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm VIOLET ""PILOT"" REF: BL-FR7-V ""PILOT"" REF:BL-FR7-V",,Lignage tricolore spécial pour l'apprentissage de l'écriture. Tableau de calligraphie au verso sur la couverture. Papier Vélin Surfin 70 g.,137,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-FR7-V,color=VIOLET",,,
1140671618,Default,Configurable,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm ROSE ""PILOT"" REF: BL-FR7-P ""PILOT"" REF:BL-FR7-P",,"Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Couverture carte vernie. Papier Vélin Surfin 70 g.",193,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-FR7-P,color=ROSE",,,"sku=1140659780,type=5X5|sku=1140659774,type=SEYES"
