"Order ID","Order Status","Order Date","Payment Method","Thumbnail","Product SKU","Product Name","Original Price","Price","Qty Ordered","Subtotal,Tax,Discounts","Row Total"""
"000005652","09     - Commande Livrée","Mar 5, 2025 05:14:18 AM","Cash On Delivery","/s/t/stylo-roller-rolly-techno-.jpg,1140633557","STYLO ROLLER ROLLY """"TECHNO"""" ","90.00000000,90.00000000,7,630.00000000,0.00000000,31.50000000,598.50000000"
"000005652","09     - Commande Livrée","Mar 5, 2025 05:14:18 AM","Cash On Delivery","/s/t/stylo-roller-rolly-techno-.jpg,1140633558","STYLO ROLLER ROLLY """"TECHNO"""" ","90.00000000,90.00000000,2,180.00000000,0.00000000,9.00000000,171.00000000"
"000005652","09     - Commande Livrée","Mar 5, 2025 05:14:18 AM","Cash On Delivery","/s/t/stylo-roller-rolly-techno-.jpg,1140633556","STYLO ROLLER ROLLY """"TECHNO"""" ","90.00000000,90.00000000,2,180.00000000,0.00000000,9.00000000,171.00000000"
"000005653","Commande Annulée","Mar 6, 2025 11:56:15 AM","Cash On Delivery","/p/o/porcelaine-150-flacon-de-45-ml-turquoise-pebeo-ref-024020.jpg,107627201","PORCELAINE 150 FLACON DE 45 ml TURQUOISE """"PEBEO"""" REF: 024020","980.00000000,980.00000000,1,980.00000000,0.00000000,0.00000000,980.00000000"
"000005654","09     - Commande Livrée","Mar 6, 2025 08:44:11 PM","Cash On Delivery","/p/o/porte-plume-en-bois-isomars-ref-dp620.jpg,1140629551","PORTE PLUME EN BOIS """"ISOMARS"""" REF: DP620","530.00000000,530.00000000,1,530.00000000,0.00000000,0.00000000,530.00000000"
"000005655","09     - Commande Livrée","Mar 7, 2025 09:25:33 PM","Cash On Delivery","/c/r/crayons-de-couleurs-artcolor-boite-metale-de-120-pieces-techno-ref-6025.jpg,1140632969","CRAYONS DE COULEURS ARTCOLOR BOITE METALE DE 120 PIECES """"TECHNO"""" REF: 6025 ","5980.00000000,5980.00000000,1,5980.00000000,0.00000000,0.00000000,5980.00000000"
"000005656","10.1   - Annulée à la confirmation","Mar 7, 2025 10:21:47 PM","Cash On Delivery","no_selection,111823518","STYLO A BILLE CAP GREEN ICE FUN 04 PIECES """"MAPED"""" REF: 224546","240.00000000,240.00000000,3,720.00000000,0.00000000,0.00000000,720.00000000"
"000005657","09     - Commande Livrée","Mar 8, 2025 12:50:06 AM","Cash On Delivery","/m/e/medium-acrylique-gel-epais-mat-250ml-amsterdam-ref-24173020-.png,1140619030","MEDIUM ACRYLIQUE GEL EPAIS MAT 250ml """"AMSTERDAM"""" REF: 24173020","2500.00000000,2500.00000000,1,2500.00000000,0.00000000,0.00000000,2500.00000000"
"000005657","09     - Commande Livrée","Mar 8, 2025 12:50:06 AM","Cash On Delivery","/e/s/essence-minerale-inodore-fragonard-flacon-de-75ml-pebeo-ref-650306-0_1.jpg,107678101","ESSENCE MINERALE INODORE FRAGONARD """"PEBEO""""","1550.00000000,1550.00000000,1,1550.00000000,0.00000000,77.50000000,1472.50000000"
"000005657","09     - Commande Livrée","Mar 8, 2025 12:50:06 AM","Cash On Delivery","/c/e/ceramic-flacon-45ml-nacre-pebeo-ref-25030-0_1.jpg,107631901","CERAMIC FLACON 45ml NACRE """"PEBEO"""" REF: 25030","850.00000000,850.00000000,2,1700.00000000,0.00000000,0.00000000,1700.00000000"
